허가기관명,시군명,용도,세부용도,사업상태,발전소명,소재지도로명주소,소재지지번주소,설비용량(KW),공급전압(V),주파수(Hz),사업허가일자,사업개시예정일자,사업개시일자,소요부지면적(㎡),집광판면적(㎡),위도,경도,설치위치구분,지목,비고,데이터기준일자
이천시,이천시,전기사업용,발전사업용,사업개시,하늘 태양광발전소,경기도 이천시 설성면 상봉리 611번지 13호,,99.7,380,60,2020-06-18,2021-12-09,2020-07-21,,,,,이천시 설성면 상봉리 611-13,,"전,농림,농업보호구역, 부지 1,055 사용 413, 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가취소,하늘 태양광발전소,"경기도 이천시 율면 오성리 439번지 15호 , 439-16,439-19,439-29",,99.45,380,60,2018-12-21,2020-06-12,,,,37.06957461,127.5455431,"이천시 율면 오성리 439-15,-16,-19,-29",,"전, 보전관리지역, 지적 6,252㎡, 설치면적 1,400㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,운영중,하늘태양광발전소,,경기도 이천시 마장면 이평리 260-4,32,380,60,2014-05-30,,2014-12-15,,,37.22408694,127.3736055,건물,잡종지,,2021-06-02
이천시,이천시,전기사업용,발전사업용,인허가,하늘태양광발전소,경기도 이천시 마장면 이평리 260번지 4호,,32,380,60,2014-05-30,2017-05-29,2014-12-15,,,,,이천시,,"생산관리지역, 잡종지,  지적면적 : 561㎡,  수평투영면적 : 154.7㎡",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,하민 태양광발전소,경기도 이천시 설성면 상봉리 611번지 17호,,99.7,380,60,2020-06-18,2020-12-09,2020-07-21,,,,,이천시 설성면 상봉리 611-17,,"전,농림,농업보호구역, 부지 1,055 사용 420, 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,하윤 태양광발전소,"경기도 이천시 설성면 행죽리 693번지 , 694",,99.28,380,60,2018-07-26,2021-07-25,2019-07-09,,,37.11212479,127.5124094,"설성면 행죽리 693, 694",,"전, 생산관리지역, 지적 4,793㎡, 설치 1,163㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가취소,하율에너지,경기도 이천시 호법면 덕평로497번길 267,,99.36,380,60,2018-09-21,2021-09-20,,,,37.20750065,127.3732726,호법면 매곡리 323-2,,"임야, 계획관리지역, 농림지역, 보전관리지역, 생산관리지역, 설치 1,200㎡ 지적 459,972㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,하율에너지,,경기도 이천시 호법면 매곡리 323-2,99.36,380,60,2018-09-21,2021-09-20,,,,37.20877878,127.3743062,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,운영중,하은태양광발전소,,경기도 이천시 장호원읍 풍계리 산58,99.28,380,60,2018-03-12,,2019-01-11,,,37.16234079,127.6115028,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,하은태양광발전소,경기도 이천시 장호원읍 풍계리 산 58번지,,99.28,380,60,2018-03-12,2021-03-11,2019-01-11,,,37.16234079,127.6115028,이천시 장호원읍,,"임야, 계획관리, 보전관리, 지적 34,434 설치면적 971 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,하포스 태양광발전소,경기도 이천시 모가면 진상미로 1234-15,,495.04,380,60,2021-08-04,2023-02-04,2021-12-14,,,37.16589471,127.4822488,건물 위,,"공장용지, 계획관리지역, 건축면적 3,796㎡, 설치면적 2,388㎡, 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,학길발전소,경기도 이천시 신둔면 황무로336번길 219,,60.2,380,60,2022-01-24,2023-07-23,,,,37.29935733,127.376718,건물 위,,"학길 잡종지, 농림지역, 건축면적 392㎡, 설치면적 280㎡ (건물 위)",2022-05-26
이천시,이천시,전기사업용,발전사업용,운영중,한결태양광발전소,,경기도 이천시 설성면 수산리 261-6,150.08,380,60,2017-09-27,,2018-05-31,,,37.14802061,127.5083781,건물,공장,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,한결태양광발전소,경기도 이천시 설성면 수산리 261번지 6호,,150.08,380,60,2017-09-27,2020-09-26,2018-04-06,,,37.14813784,127.5076236,이천시 설성면,,"계획관리지역, 공장, 지적 : 2,921㎡, 건축 : 1,784.19㎡, 수평투영 : 847㎡, 건물위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,한국남부발전 이천 디 태양광발전소,경기도 이천시 백사면 이여로 431-23,,999.68,22900,60,2020-12-31,2021-03-31,2021-03-15,,,37.33292507,127.4823902,이천시 백사면 도립리 141-1,,,2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한누리태양광발전소,경기도 이천시 율면 본죽리 491번지 24호,,99.3,380,60,2018-04-30,2021-04-29,,,,37.07132995,127.5176238,이천시 율면,,"임야, 생산관리지역 , 지적 1,526 제곱미터, 설치 1,526제곱미터, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,한누리태양광발전소,,경기도 이천시 율면 본죽리 491-24,99.3,380,60,2018-04-30,2021-04-29,,,,37.07143388,127.5165113,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,인허가,한문희태양광발전소,경기도 이천시 진상미로 2352 (장록동),,33,380,60,2014-05-30,2017-05-29,2015-06-18,,,37.25487561,127.4572387,이천시,,"도시지역, 자연녹지지역,  지적면적 : 483㎡,  수평투영면적 : 149㎡",2022-05-26
이천시,이천시,전기사업용,발전사업용,공사진행,한별 태양광발전소,경기도 이천시 부발읍 황무로 1859-157,,67.5,380,60,2021-10-07,2023-04-07,,,,37.25485369,127.5247863,부발읍,,"공장용지, 계획관리지역, 건축면적 487㎡, 설치면적 540㎡ (건물 위)",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한빛태양광발전소 1호,"경기도 이천시 장호원읍 어석리 29번지 ,30,466",,99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,"이천시 장호원읍 어석리 29,30,466",,"전,답, 보전관리,생산관리지역, 지적 4,386㎡, 설치면적 987㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,한빛태양광발전소 1호,,"경기도 이천시 장호원읍 어석리 29번지 ,30,466",99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,토지,"전,답",,2021-06-02
이천시,이천시,전기사업용,발전사업용,인허가,한빛태양광발전소 2호,"경기도 이천시 장호원읍 어석리 29번지 ,466",,99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,"이천시 장호원읍 어석리 29,466",,"전,답, 보전관리,생산관리지역, 지적 3,867㎡, 설치면적 848㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,한빛태양광발전소 2호,,"경기도 이천시 장호원읍 어석리 29번지 ,466",99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,토지,"전,답",,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업허가,한빛태양광발전소 3호,,"경기도 이천시 장호원읍 어석리 29번지 ,466",99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,토지,"전,답",,2021-06-02
이천시,이천시,전기사업용,발전사업용,인허가,한빛태양광발전소 3호,"경기도 이천시 장호원읍 어석리 29번지 ,466",,99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,"이천시 장호원읍 어석리 29,466",,"전,답, 보전관리,생산관리지역, 지적 3,867㎡, 설치면적 865㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한빛태양광발전소 4호,"경기도 이천시 장호원읍 어석리 29번지 ,466",,99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,"이천시 장호원읍 어석리 29,466",,"전,답, 보전관리,생산관리지역, 지적 3,867㎡, 설치면적 951㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,한빛태양광발전소 4호,,"경기도 이천시 장호원읍 어석리 29번지 ,466",99.84,380,60,2019-07-19,2021-01-08,,,,37.09682799,127.5915636,토지,"전,답",,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업허가,한사랑가온누리 태양광발전소,,"경기도 이천시 장호원읍 송산리 673번지 5호 ,673-15,673-7,673-14,673-13",199.29,380,60,2019-06-13,2020-12-03,,,,37.11598445,127.5786491,건,"전,목장",,2021-06-02
이천시,이천시,전기사업용,발전사업용,인허가,한사랑가온누리 태양광발전소,"경기도 이천시 장호원읍 송산리 673번지 5호 ,673-15,673-7,673-14,673-13",,199.29,380,60,2019-06-13,2020-12-03,,,,37.11598445,127.5786491,이천시 장호원읍 송산리,,"전, 목장용지, 계획관리지역, 지적 10,199㎡, 설치 1,359.58㎡, 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,한사랑온새미로 태양광발전소,,"경기도 이천시 장호원읍 송산리 673번지 7호 ,673-13,673-14",199.29,380,60,2019-06-13,2020-12-03,,,,37.1154616,127.5787014,건,목장,,2021-06-02
이천시,이천시,전기사업용,발전사업용,인허가,한사랑온새미로 태양광발전소,"경기도 이천시 장호원읍 송산리 673번지 7호 ,673-13,673-14",,199.29,380,60,2019-06-13,2020-12-03,,,,37.1154616,127.5787014,"이천시 장호원읍 송산리 673-7,673-13,673-14",,"목장용지, 계획관리지역, 지적 9,907㎡, 설치 2,691.5㎡, 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한선자태양광발전소,"경기도 이천시 설성면 대죽로 110, 1동, 2동",,98.55,380,60,2019-01-21,2020-07-13,,,,37.13547019,127.4736765,"이천시 설성면 대죽로 110, 1동, 2동(건물 위)",,"공장용지, 계획관리지역, 지적 2,437㎡, 신청 746.8㎡, 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,한양솔라4호 태양광발전소,경기도 이천시 장호원읍 어석리 77-3,,994.95,22900,60,2018-05-04,2024-05-03,2022-03-02,,,37.11090272,127.5932814,토지 위,,,2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,한양솔라5호 태양광발전소,경기도 이천시 장호원읍 어석로 260,,995,22900,60,2018-05-04,2024-05-03,2022-03-02,,,37.11070256,127.5917196,토지 위,,,2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,한양솔라6호 태양광발전소,경기도 이천시 장호원읍 어석로 260,,995,22900,60,2018-05-04,2024-05-03,2022-03-02,,,37.11070256,127.5917196,토지 위,,,2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한창1호 태양광발전소,경기도 이천시 호법면 동산리 78-4,,99.84,380,60,2022-04-14,2023-10-13,,,,37.19919742,127.413547,토지 위,,"답, 생산관리지역, 비행안전제2구역, 지적 4,221㎡, 설치면적 494㎡ (토지 위)",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한창2호 태양광발전소,경기도 이천시 호법면 동산리 78-4,,99.84,380,60,2022-04-14,2023-10-13,,,,37.19919742,127.413547,토지 위,,"답, 생산관리지역, 비행안전제2구역, 지적 4,221㎡, 설치면적 494㎡ (토지 위)",2022-05-26
이천시,이천시,전기사업용,발전사업용,인허가,한창3호 태양광발전소,경기도 이천시 호법면 동산리 78-4,,99.84,380,60,2022-04-14,2023-10-13,,,,37.19919742,127.413547,토지 위,,"답, 생산관리지역, 비행안전제2구역, 지적 4,221㎡, 설치면적 494㎡ (토지 위)",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,한화생명 이천 태양광발전소,경기도 이천시 호법면 중부대로 743,,612.5,22900,60,2012-10-12,2014-10-11,2014-05-13,,,37.24840874,127.4163564,호법면,,,2022-05-26
이천시,이천시,전기사업용,발전사업용,운영중,해그리다태양광발전소,,경기도 이천시 장호원읍 선읍리 483-4,97.2,380,60,2016-02-19,,2016-11-08,,,37.13698431,127.5774802,농지,답,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,해그리다태양광발전소,경기도 이천시 장호원읍 선읍리 483번지 4호,,97.2,380,60,2016-02-19,2019-02-18,2016-11-08,,,37.13726253,127.5777074,이천시,,"보전관리지역,  답,  지적면적 : 6,092㎥,  수평투영면적 : 552.91㎥,  토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,해동 태양광발전소 3,경기도 이천시 설성면 제요리 산 54번지 6호,,30.66,380,60,2018-09-20,2020-03-12,2019-11-20,,,37.12049211,127.5592624,이천시 설성면 제요리 산54-6,,"임야, 계획관리지역, 지적 1,388㎡ 설치 1,388㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,해동 태양광발전소 3,,경기도 이천시 설성면 제요리 산54-6,30.66,380,60,2018-09-20,2020-03-12,,,,37.12049211,127.5592624,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,해든가 태양광발전소,경기도 이천시 설성면 수산리 667번지,,158.4,380,60,2020-01-31,2022-07-23,2021-12-02,,,37.14171094,127.5018354,설성면 수산리,,"답, 농림지역, 농업진흥구역, 지적 3,212 수평투영 1,550 곤충사육시설 건물위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,해든가 태양광발전소,,경기도 이천시 설성면 수산리 667번지,327.45,380,60,2020-01-31,,,,,37.14171094,127.5018354,건물,답,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,해든나 태양광발전소,경기도 이천시 설성면 진상미로862번길 50-31,,99.9,380,60,2021-05-24,2022-11-24,2021-12-02,,,37.14164784,127.5019818,건물 위,,"답, 농림지역, 건축면적 578.8㎡, 설치면적 496㎡, 1,2동 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,해든다 태양광발전소,경기도 이천시 설성면 진상미로862번길 50-31,,99.9,380,60,2021-05-24,2022-11-24,2021-12-02,,,37.14164784,127.5019818,건물 위,,"답, 농림지역, 건축면적 571.1㎡, 설치면적 496㎡, 2,3동 건물 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,운영중,해든태양광발전소,,경기도 이천시 부발읍 수정리 283-8(구.산 87-10),99.71,380,60,2016-06-01,,2018-11-02,,,37.25527938,127.5312267,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,해든태양광발전소,경기도 이천시 부발읍 수정리 산 87번지 10호,,90.71,380,60,2016-06-01,2019-05-31,2018-11-02,,,37.25502585,127.5315067,이천시,,"계획관리지역,  대,  지적면적 : 3,362㎥,  수평투영면적 : 653㎥,  토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업개시,해뜰날1호태양광발전소,경기도 이천시 장호원읍 선읍리 산 142번지 1호,,90.72,380,60,2017-09-27,2020-09-26,2019-08-28,,,37.13590535,127.5788676,이천시 장호원읍ㅂ,,"보전관리지역, 임야, 지적 : 4,463㎡, 수평투영 : 561.11㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,운영중,해뜰날1호태양광발전소,,경기도 이천시 장호원읍 선읍리 산142-1,90.72,380,60,2017-09-27,,2019-09-23,,,37.13590535,127.5788676,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업개시,해뜰날2호 태양광발전소,"경기도 이천시 장호원읍 선읍리 409번지 3호 ,409-2",,98.33,380,60,2018-08-21,2020-02-11,2019-12-27,,,37.13168022,127.5805686,"이천시 장호원읍 선읍리 409-3, 409-2",,"임야, 보전관리지역, 지적 4,439㎡, 설치 1,173㎡, 토지 위",2022-05-26
이천시,이천시,전기사업용,발전사업용,사업허가,해뜰날2호 태양광발전소,,"경기도 이천시 장호원읍 선읍리 409-3, 409-2",98.33,380,60,2018-08-21,2020-02-11,,,,37.13170648,127.5807264,임야,임야,,2021-06-02
이천시,이천시,전기사업용,발전사업용,사업허가,해뜰날3호태양광발전소,,"경기도 이천시 장호원읍 대서리 166-2, 167-2",238.05,380,60,2018-09-05,2021-09-04,,,,37.09765701,127.5768457,농지,"전,답",,2021-06-02
