도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,교통량,준공년도
고속국도,고속국도60호선,북방3터널(서울),강원도,홍천군,북방면,성동리,1515,12.3,,7.3,18262,2009
고속국도,고속국도60호선,북방3터널(양양),강원도,홍천군,북방면,성동리,1518,12.3,,7.3,18262,2009
고속국도,고속국도301호선,불로터널(상주)(5공구),경상북도,구미시,장천면,오로리,475,10.7,9.2,6.5,14102,2017
고속국도,고속국도301호선,불로터널(영천)(5공구),경상북도,구미시,장천면,오로리,490,10.7,9.2,6.5,14102,2017
고속국도,고속국도100호선,불암산터널(일산),경기도,남양주시,별내동,,1685,17.6,16.7,9.1,68845,2006
고속국도,고속국도100호선,불암산터널(퇴계원),서울특별시,노원구,상계동,,1665,17.6,16.7,9.1,68845,2006
고속국도,고속국도45호선,불정터널(양평),경상북도,문경시,불정동,,194,12.8,,7.2,25390,2004
고속국도,고속국도45호선,불정터널(창원),경상북도,문경시,불정동,,194,12.8,,7.2,25390,2004
고속국도,고속국도15호선,비인터널(목포),충청남도,서천군,비인면,성북리,790,9.1,,7.3,15195,2001
고속국도,고속국도15호선,비인터널(서울),충청남도,서천군,비인면,성북리,776,10.5,,7.6,15195,2001
고속국도,고속국도27호선,사매1터널(순천),전라북도,남원시,대산면,길곡리,1123,12.8,,7.3,11406,2010
고속국도,고속국도27호선,사매1터널(완주),전라북도,남원시,대산면,길곡리,1004,12.8,,7.3,11406,2010
고속국도,고속국도27호선,사매2터널(순천),전라북도,남원시,사매면,계수리,726,11.6,,7.3,11406,2010
고속국도,고속국도27호선,사매2터널(완주),전라북도,남원시,사매면,계수리,712,12.5,,7.3,11406,2010
고속국도,고속국도27호선,사매3터널(순천),전라북도,남원시,사매면,서도리,474,11.6,,7.3,11406,2010
고속국도,고속국도27호선,사매3터널(완주),전라북도,남원시,사매면,서도리,467,11.6,,7.3,11406,2010
고속국도,고속국도27호선,사매4터널(순천),전라북도,남원시,사매면,서도리,517,11.6,,7.3,13472,2010
고속국도,고속국도27호선,사매4터널(완주),전라북도,남원시,사매면,서도리,202,11.6,,7.3,13472,2010
고속국도,고속국도30호선,사일산터널(상주),경상북도,안동시,길안면,배방리,2562,10.7,,7.3,6037,2016
고속국도,고속국도30호선,사일산터널(영덕),경상북도,안동시,길안면,배방리,2562,10.7,,7.3,6037,2016
고속국도,고속국도65호선,사직터널(삼척),강원도,삼척시,사직동,,302,10.7,,7.3,3727,2016
고속국도,고속국도65호선,사직터널(속초),강원도,삼척시,사직동,,237,10.7,,7.3,3727,2016
고속국도,고속국도35호선,사천1터널(통영),경상남도,사천시,사천읍,두량리,475,11.5,,7.3,10501,2005
고속국도,고속국도35호선,사천1터널(하남),경상남도,사천시,사천읍,두량리,475,11.5,,7.3,10501,2005
고속국도,고속국도35호선,사천2터널(통영),경상남도,사천시,사천읍,장전리,497,11.5,,7.3,10501,2005
고속국도,고속국도35호선,사천2터널(하남),경상남도,사천시,사천읍,장전리,493,11.5,,7.3,10501,2005
고속국도,고속국도35호선,사천3터널(통영),경상남도,사천시,사천읍,장전리,535,11.5,,7.3,10501,2005
고속국도,고속국도35호선,사천3터널(하남),경상남도,사천시,사천읍,장전리,531,11.5,,7.3,10501,2005
고속국도,고속국도10호선,사천터널(부산),경상남도,사천시,곤양면,송전리,168,10,,6.7,23607,1992
고속국도,고속국도10호선,사천터널(순천),경상남도,사천시,곤양면,송전리,240,10,,6.7,23607,1992
고속국도,고속국도12호선,사치터널(광주),전라북도,장수군,번암면,유정리,130,11.8,,7.2,6811,2015
고속국도,고속국도12호선,사치터널(대구),전라북도,장수군,번암면,유정리,130,11.8,,7.2,6811,2015
고속국도,고속국도100호선,사패산터널(일산),경기도,의정부시,호원동,,3997,17.6,16.7,9.1,84565,2007
고속국도,고속국도100호선,사패산터널(퇴계원),경기도,양주시,장흥면,울대리,3993,17.6,16.7,9.1,84565,2007
고속국도,고속국도37호선,산곡터널(이천),경기도,하남시,상산곡동,,240,12.1,,7.3,39862,2001
고속국도,고속국도12호선,산동1터널(광주),전라북도,남원시,산동면,대기리,197,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동1터널(대구),전라북도,남원시,산동면,대기리,217,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동2터널(대구),전라북도,남원시,산동면,대기리,65,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동3터널(광주),전라북도,남원시,산동면,대기리,104,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동3터널(대구),전라북도,남원시,산동면,대기리,66,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동4터널(광주),전라북도,남원시,산동면,대기리,369,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동4터널(대구),전라북도,남원시,산동면,대기리,319,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동5터널(광주),전라북도,남원시,산동면,대기리,436,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동5터널(대구),전라북도,남원시,산동면,대기리,434,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동6터널(광주),전라북도,남원시,산동면,월석리,216,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동6터널(대구),전라북도,남원군,산동면,월석리,216,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동7터널(광주),전라북도,장수군,번암면,유정리,669,11.7,,7.2,6811,2015
고속국도,고속국도12호선,산동7터널(대구),전라북도,장수군,번암면,유정리,699,11.7,,7.2,6811,2015
고속국도,고속국도301호선,산법터널(상주방향)(4공구),경상북도,군위군,소보면,산법리,375,10.7,9.2,7.1,14102,2017
고속국도,고속국도301호선,산법터널(영천방향)(4공구),경상북도,군위군,소보면,산법리,375,10.7,9.2,7.1,14102,2017
고속국도,고속국도52호선,산북터널(상),경기도,여주시,금사면,주록리,1666,12.5,9.2,7.3,26153,2016
고속국도,고속국도52호선,산북터널(하),경기도,여주시,산북면,송현리,1671,12.5,9.2,7.3,26153,2016
고속국도,고속국도14호선,산외2터널(울산),경상남도,밀양시,산외면,남기리,197,10.1,,6.7,3906,2020
고속국도,고속국도14호선,산외2터널(함양),경상남도,밀양시,산외면,다죽리,271.3,10.1,,6.7,3906,2020
고속국도,고속국도14호선,산외3터널(울산),경상남도,밀양시,산외면,다죽리,1740,9.2,,7.1,3906,2020
고속국도,고속국도14호선,산외3터널(함양),경상남도,밀양시,산외면,금곡리,1767,9.2,,7.1,3906,2020
고속국도,고속국도10호선,산인터널(부산),경상남도,함안군,산인면,모곡리,688,18.6,,9.3,42213,2011
고속국도,고속국도10호선,산인터널(순천),경상남도,함안군,산인면,모곡리,604,18.6,,9.3,42213,2011
고속국도,고속국도40호선,산척1터널(제천),충청북도,충주시,엄정면,율능리,1066,12.8,,8.7,9935,2015
고속국도,고속국도40호선,산척1터널(평택),충청북도,충주시,엄정면,율능리,1079,12.8,,8.7,9935,2015
고속국도,고속국도40호선,산척2터널(제천),충청북도,충주시,산척면,영덕리,274,11.7,,8.7,9935,2015
고속국도,고속국도40호선,산척2터널(평택),충청북도,충주시,산척면,영덕리,238,11.7,,8.7,9935,2015
고속국도,고속국도40호선,산척3터널(제천),충청북도,충주시,산척면,명서리,1256,13.5,,8.1,9935,2015
고속국도,고속국도40호선,산척3터널(평택),충청북도,충주시,산척면,명서리,1274,13.5,,8.1,9935,2015
고속국도,고속국도40호선,산척4터널(제천),충청북도,충주시,산척면,명서리,1243,13.5,,8.1,9935,2015
고속국도,고속국도40호선,산척4터널(평택),충청북도,충주시,산척면,명서리,1191,13.5,,8.1,9935,2015
고속국도,고속국도35호선,산청1터널(통영),경상남도,산청군,신안면,외송리,204,11,,6.7,13961,1998
고속국도,고속국도35호선,산청1터널(하남),경상남도,산청군,신안면,외송리,204,11,,6.7,13961,1998
고속국도,고속국도35호선,산청2터널(통영),경상남도,산청군,단성면,강누리,514,11,,6.7,15036,1998
고속국도,고속국도35호선,산청2터널(하남),경상남도,산청군,단성면,강누리,514,11,,6.7,15036,1998
고속국도,고속국도35호선,산청3터널(통영),경상남도,산청군,단성면,묵곡리,520,11,,6.7,15036,1998
고속국도,고속국도35호선,산청3터널(하남),경상남도,산청군,단성면,묵곡리,580,11,,6.7,15036,1998
고속국도,고속국도12호선,살피재터널(광주),경상남도,거창군,남하면,둔마리,1175,12.6,,8.2,10430,2015
고속국도,고속국도12호선,살피재터널(대구),경상남도,거창군,남하면,둔마리,1170,12.6,,8.2,10430,2015
고속국도,고속국도14호선,삼동1터널(울산),울산광역시,울주군,삼동면,하잠리,807,11.9,,6.4,6679,2020
고속국도,고속국도14호선,삼동1터널(함양),울산광역시,울주군,삼동면,출강리,864,11.9,,6.4,6679,2020
고속국도,고속국도14호선,삼동2터널(울산),울산광역시,울주군,삼동면,출강리,245,11.9,,6.4,6679,2020
고속국도,고속국도14호선,삼동2터널(함양),울산광역시,울주군,삼동면,작동리,287,11.9,,6.4,6679,2020
고속국도,고속국도14호선,삼동3터널(울산),울산광역시,울주군,삼동면,작동리,105,11.9,,6.4,6679,2020
고속국도,고속국도14호선,삼동3터널(함양),울산광역시,울주군,삼동면,작동리,238,11.9,,6.4,6679,2020
고속국도,고속국도14호선,삼동4터널(울산),울산광역시,울주군,삼동면,작동리,129.3,13,,6.7,6679,2020
고속국도,고속국도14호선,삼동4터널(함양),울산광역시,울주군,삼동면,작동리,108,13,,6.7,6679,2020
고속국도,고속국도55호선,삼랑진터널(상행선),경상남도,밀양시,삼랑진읍,미전리,722,10,7.5,6,23610,2006
고속국도,고속국도55호선,삼랑진터널(하행선),경상남도,밀양시,삼랑진읍,미전리,740,10,7.5,6,23610,2006
고속국도,고속국도55호선,삼마치터널(부산),강원도,횡성군,공근면,어둔리,1429,10.7,,6.7,11359,2001
고속국도,고속국도55호선,삼마치터널(춘천),강원도,횡성군,공근면,어둔리,1436,10.7,,6.7,11359,2001
고속국도,고속국도110호선,삼성산터널(성남),경기도,안양시,석수동,,4848,12.8,12.8,8,43865,2017
고속국도,고속국도110호선,삼성산터널(안양),경기도,안양시,관양동,,4885,12.8,12.8,8,43943,2017
고속국도,고속국도1호선,삼양터널(부산),충청북도,옥천군,옥천읍,서정리,336,13.6,,8.3,26733,2005
고속국도,고속국도1호선,삼양터널(서울),충청북도,옥천군,옥천읍,서정리,361,13.6,,8.3,26733,2005
고속국도,고속국도1호선,삼평터널,경기도,성남시,삼평동,,250,10.7,,5,74394,2010
고속국도,고속국도20호선,상관1터널(익산),전라북도,완주군,상관면,의암리,136,11.6,,7.3,8175,2007
고속국도,고속국도20호선,상관1터널(장수),전라북도,완주군,상관면,의암리,125,13.8,,8.4,8175,2007
고속국도,고속국도20호선,상관2터널(익산),전라북도,완주군,소양면,신촌리,356,11.5,,8.2,8175,2007
고속국도,고속국도20호선,상관2터널(장수),전라북도,완주군,소양면,신촌리,336,13.6,,9.3,8175,2007
고속국도,고속국도60호선,상남1터널(서울),강원도,인제군,상남면,상남리,60,11.5,,7.7,15851,2017
고속국도,고속국도60호선,상남1터널(양양),강원도,인제군,상남면,상남리,60,11.5,,7.7,15851,2017
고속국도,고속국도60호선,상남2터널(서울),강원도,인제군,상남면,상남리,115,9.2,,7.7,15851,2017
고속국도,고속국도60호선,상남2터널(양양),강원도,인제군,상남면,상남리,115,9.2,,7.7,15851,2017
고속국도,고속국도60호선,상남3터널(서울),강원도,인제군,상남면,상남리,1695,12.8,,7.4,15851,2017
고속국도,고속국도60호선,상남3터널(양양),강원도,인제군,상남면,상남리,1719,12.8,,7.4,15851,2017
고속국도,고속국도60호선,상남4터널(서울),강원도,인제군,상남면,상남리,1427,12.8,,7.3,15851,2017
고속국도,고속국도60호선,상남4터널(양양),강원도,인제군,상남면,상남리,1434,12.8,,7.3,15851,2017
고속국도,고속국도60호선,상남5터널(서울),강원도,인제군,상남면,상남리,1825,12.8,,7.3,15851,2017
고속국도,고속국도60호선,상남5터널(양양),강원도,인제군,상남면,상남리,1773,12.8,,7.3,15851,2017
고속국도,고속국도60호선,상남6터널(서울),강원도,인제군,상남면,하남리,1821,12.8,,7.3,15851,2017
고속국도,고속국도60호선,상남6터널(양양),강원도,인제군,상남면,하남리,1816,12.8,,7.3,15851,2017
고속국도,고속국도60호선,상남7터널(서울),강원도,인제군,상남면,하남리,2257,11.6,,7.3,15851,2017
고속국도,고속국도60호선,상남7터널(양양),강원도,인제군,상남면,하남리,2287,11.6,,7.3,15851,2017
고속국도,고속국도55호선,상동1터널(상행선),경상남도,김해시,상동면,매리,547,10.6,7.5,6,25008,2006
고속국도,고속국도55호선,상동1터널(하행선),경상남도,김해시,상동면,매리,550,10.6,7.5,6,25008,2006
고속국도,고속국도55호선,상동2터널(상행선),경상남도,김해시,상동면,대감리,520,10,7.5,6,25008,2006
고속국도,고속국도55호선,상동2터널(하행선),경상남도,김해시,상동면,감노리,520,10,7.5,6,25008,2006
고속국도,고속국도600호선,상동터널(기장),경상남도,김해시,상동면,대감리,1142,10.7,,3.5,23843,2017
고속국도,고속국도600호선,상동터널(창원),경상남도,김해시,상동면,대감리,1144,10.7,,3.5,23843,2017
고속국도,고속국도45호선,상주터널(양평),경상북도,상주시,낙동면,신오리,1685,11.2,,7.6,29202,2001
고속국도,고속국도45호선,상주터널(창원),경상북도,상주시,낙동면,신오리,1612,11.2,,7.6,29202,2001
고속국도,고속국도55호선,생림1터널(상행선),경상남도,김해시,생림면,안양리,292,10,7.5,6,21955,2006
고속국도,고속국도55호선,생림1터널(하행선),경상남도,김해시,생림면,안양리,240,10,7.5,6,21955,2006
고속국도,고속국도55호선,생림2터널(상행선),경상남도,김해시,생림면,안양리,517,10,7.5,6,21955,2006
고속국도,고속국도55호선,생림2터널(하행선),경상남도,김해시,생림면,안양리,485,10,7.5,6,21955,2006
